2020-10-29 18:57:15,217 INFO  Logger.cs: 70 - 
2020-10-29 19:18:52,254 INFO  AssemblyExportForm.cs: 308 - Saving URDF package to C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot
2020-10-29 19:18:52,255 INFO  ExportHelper.cs: 147 - Beginning the export process
2020-10-29 19:18:52,256 INFO  ExportHelper.cs: 153 - Creating package directories with name serial3_robot and save path C:\Users\johnc\OneDrive\Documentos\BaseMedición
2020-10-29 19:18:53,545 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\CMakeLists.txt
2020-10-29 19:18:53,547 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\config\joint_names_serial3_robot.yaml
2020-10-29 19:18:53,549 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\package.xml
2020-10-29 19:18:53,550 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\package.xml
2020-10-29 19:18:53,552 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\launch\
2020-10-29 19:18:53,555 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\launch\
2020-10-29 19:18:53,557 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2020-10-29 19:18:53,558 INFO  ExportHelper.cs: 451 - Saving users preferences
2020-10-29 19:18:53,558 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2020-10-29 19:18:53,558 INFO  ExportHelper.cs: 465 - Setting STL preferences
2020-10-29 19:18:53,559 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2020-10-29 19:18:53,560 INFO  ExportHelper.cs: 197 - Hiding all components
2020-10-29 19:18:53,684 INFO  ExportHelper.cs: 204 - Beginning individual files export
2020-10-29 19:18:53,686 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2020-10-29 19:18:53,686 INFO  ExportHelper.cs: 272 - Link base_link has 1 children
2020-10-29 19:18:53,687 INFO  ExportHelper.cs: 270 - Exporting link: e1_link
2020-10-29 19:18:53,688 INFO  ExportHelper.cs: 272 - Link e1_link has 1 children
2020-10-29 19:18:53,688 INFO  ExportHelper.cs: 270 - Exporting link: e2_link
2020-10-29 19:18:53,689 INFO  ExportHelper.cs: 272 - Link e2_link has 1 children
2020-10-29 19:18:53,689 INFO  ExportHelper.cs: 270 - Exporting link: e3_link
2020-10-29 19:18:53,690 INFO  ExportHelper.cs: 272 - Link e3_link has 0 children
2020-10-29 19:18:53,690 INFO  ExportHelper.cs: 318 - e3_link: Exporting STL with coordinate frame e2_to_e3_cs <e3_link_assembly-1>
2020-10-29 19:18:53,690 INFO  ExportHelper.cs: 323 - e3_link: Reference geometry name e3_link_assembly-1
2020-10-29 19:18:53,716 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\meshes\e3_link.STL
2020-10-29 19:18:53,853 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-10-29 19:18:53,859 INFO  ExportHelper.cs: 318 - e2_link: Exporting STL with coordinate frame e1_to_e2_cs <e2_link_assembly-1>
2020-10-29 19:18:53,860 INFO  ExportHelper.cs: 323 - e2_link: Reference geometry name e2_link_assembly-1
2020-10-29 19:18:53,890 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\meshes\e2_link.STL
2020-10-29 19:18:54,164 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-10-29 19:18:54,179 INFO  ExportHelper.cs: 318 - e1_link: Exporting STL with coordinate frame base_to_e1_cs <e1_link_assembly-1>
2020-10-29 19:18:54,180 INFO  ExportHelper.cs: 323 - e1_link: Reference geometry name e1_link_assembly-1
2020-10-29 19:18:54,213 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\meshes\e1_link.STL
2020-10-29 19:18:54,329 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-10-29 19:18:54,334 INFO  ExportHelper.cs: 318 - base_link: Exporting STL with coordinate frame base_link_cs <base_link_assembly-1>
2020-10-29 19:18:54,335 INFO  ExportHelper.cs: 323 - base_link: Reference geometry name base_link_assembly-1
2020-10-29 19:18:54,362 INFO  ExportHelper.cs: 331 - Saving STL to C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\meshes\base_link.STL
2020-10-29 19:18:54,808 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2020-10-29 19:18:54,812 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2020-10-29 19:18:55,886 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2020-10-29 19:18:55,886 INFO  ExportHelper.cs: 479 - Returning STL preferences to user preferences
2020-10-29 19:18:55,887 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\urdf\serial3_robot.urdf
2020-10-29 19:18:55,893 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\urdf\serial3_robot.csv
2020-10-29 19:18:55,894 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-10-29 19:18:55,896 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-10-29 19:18:55,897 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-10-29 19:18:55,898 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2020-10-29 19:18:55,902 INFO  ExportHelper.cs: 234 - Copying log file
2020-10-29 19:18:55,903 INFO  ExportHelper.cs: 440 - Copying C:\Users\johnc\sw2urdf_logs\sw2urdf.log to C:\Users\johnc\OneDrive\Documentos\BaseMedición\serial3_robot\export.log
